T	AX	AY	AZ	HX	HY	HZ	MX	MY	MZ	Temp	Move
97.0738	8.171411	-1.0869676	-5.896919	0.061519023	0.016777916	0.018375812	90.0	-202.8	-224.40001	27.376734	none
97.07597	8.212111	-1.1061212	-5.8681884	0.05139901	0.03488741	0.013315806	90.0	-202.8	-224.40001	27.325815	none
97.07816	8.240842	-1.091756	-5.9448028	0.04447479	0.053795855	0.008522116	90.0	-202.8	-224.40001	27.331806	none
97.080345	8.267179	-1.0654198	-5.887342	0.032490566	0.06924219	-0.0031957934	90.0	-202.8	-224.40001	27.31084	none
97.08253	8.288726	-1.0103531	-5.923255	0.017310547	0.088150635	-0.014647386	90.0	-202.8	-224.40001	27.382725	none
97.08471	8.312668	-1.0175357	-5.877765	0.0063915867	0.095074855	-0.018375812	96.600006	-197.40001	-226.20001	27.370743	none
97.0869	8.303091	-1.0414777	-5.920861	-0.008255799	0.10279802	-0.027963191	96.600006	-197.40001	-226.20001	27.40369	none
97.08907	8.276755	-1.0175357	-5.8801594	-0.014913702	0.10918961	-0.03222425	96.600006	-197.40001	-226.20001	27.319824	none
97.091255	8.271967	-1.0007763	-5.911284	-0.022104237	0.112119086	-0.037284255	96.600006	-197.40001	-226.20001	27.376734	none
97.09344	8.236053	-1.0486604	-5.9639564	-0.037550572	0.1206412	-0.04474111	96.600006	-197.40001	-226.20001	27.355766	none
97.09562	8.212111	-1.0127473	-5.9424086	-0.04181163	0.12436963	-0.05219796	85.8	-199.8	-222.6	27.307844	none
97.09779	8.212111	-1.0175357	-5.9783216	-0.05139901	0.1323591	-0.056991648	85.8	-199.8	-222.6	27.30485	none
97.09998	8.178593	-0.9983821	-6.0022635	-0.056991648	0.1304949	-0.06578008	85.8	-199.8	-222.6	27.295864	none
97.102165	8.118738	-1.0127473	-6.0262055	-0.06178534	0.12410331	-0.07057377	85.8	-199.8	-222.6	27.42765	none
97.10435	8.111555	-1.0079589	-5.9400144	-0.06764429	0.11451593	-0.0793622	87.0	-198.6	-219.00002	27.352772	none
97.10654	8.030152	-0.9888053	-5.9064956	-0.070041135	0.10226539	-0.086020105	87.0	-198.6	-219.00002	27.3977	none
97.10872	8.0445175	-0.93373865	-5.889736	-0.071106404	0.09534117	-0.090281166	87.0	-198.6	-219.00002	27.331806	none
97.11089	8.034941	-0.9552865	-5.923255	-0.076965354	0.090281166	-0.0974717	87.0	-198.6	-219.00002	27.40369	none
97.113075	7.9942393	-0.90740246	-5.861006	-0.08069378	0.087085366	-0.105727494	87.0	-198.6	-219.00002	27.331806	none
97.115265	7.989451	-0.92895025	-5.839458	-0.07376956	0.079095885	-0.112119086	87.0	-201.00002	-217.8	27.349777	none
97.11745	7.965509	-0.90261406	-5.7245364	-0.0777643	0.07243799	-0.119043306	87.0	-201.00002	-217.8	27.388714	none
97.11963	7.9128366	-0.9696517	-5.741296	-0.07962852	0.06684534	-0.12676647	87.0	-201.00002	-217.8	27.388714	none
97.1218	7.9272017	-0.9648633	-5.753267	-0.07749799	0.059921127	-0.12996227	87.0	-201.00002	-217.8	27.361757	none
97.123985	7.908048	-0.9744401	-5.7748146	-0.079095885	0.049801115	-0.13448964	93.600006	-194.40001	-224.40001	27.325815	none
97.126175	7.8649526	-0.9552865	-5.6527104	-0.07882957	0.043675844	-0.13901702	93.600006	-194.40001	-224.40001	27.364754	none
97.12836	7.8410106	-0.94092125	-5.746084	-0.07456851	0.04261058	-0.1403486	93.600006	-194.40001	-224.40001	27.367748	none
97.13054	7.869741	-0.91937345	-5.6790466	-0.079095885	0.045540057	-0.14487597	93.600006	-194.40001	-224.40001	27.325815	none
97.13271	7.896077	-0.8810662	-5.657499	-0.07829694	0.039947417	-0.14168017	93.600006	-194.40001	-224.40001	27.376734	none
97.134895	7.8649526	-0.8523358	-5.705383	-0.07190535	0.030626353	-0.13981596	83.4	-197.40001	-217.8	27.364754	none
97.137085	7.869741	-0.81642276	-5.619191	-0.073236935	0.025033714	-0.13502227	83.4	-197.40001	-217.8	27.352772	none
97.13927	7.8386164	-0.830788	-5.590461	-0.07163903	0.018109497	-0.13315806	83.4	-197.40001	-217.8	27.352772	none
97.14145	7.860164	-0.79726917	-5.5521536	-0.0727043	0.013315806	-0.12996227	83.4	-197.40001	-217.8	27.364754	none
97.14362	7.81228	-0.8283938	-5.568913	-0.06977482	0.009853696	-0.12623383	84.0	-200.40001	-217.20001	27.376734	none
97.145805	7.8146744	-0.7565677	-5.535394	-0.073236935	0.008255799	-0.12170646	84.0	-200.40001	-217.20001	27.451612	none
97.147995	7.845799	-0.7254431	-5.494693	-0.07163903	0.011185277	-0.12144015	84.0	-200.40001	-217.20001	27.379728	none
97.15018	7.8290396	-0.7493851	-5.434838	-0.07350325	0.010918961	-0.12117383	84.0	-200.40001	-217.20001	27.406685	none
97.15236	7.7907324	-0.7254431	-5.449203	-0.071106404	0.014114754	-0.12037488	84.0	-200.40001	-217.20001	27.412676	none
97.15453	7.728483	-0.6775591	-5.3845596	-0.072171666	0.022370555	-0.12144015	84.600006	-197.40001	-216.6	27.40369	none
97.15673	7.73806	-0.6607997	-5.386954	-0.07403588	0.02876214	-0.124902256	84.600006	-197.40001	-216.6	27.349777	none
97.158905	7.759608	-0.6703765	-5.3366756	-0.073236935	0.03542004	-0.13102753	84.600006	-197.40001	-216.6	27.3977	none
97.16109	7.7452426	-0.6655881	-5.33907	-0.07536746	0.03701794	-0.13448964	84.600006	-197.40001	-216.6	27.388714	none
97.16327	7.7811556	-0.6967127	-5.3342814	-0.07483483	0.040480047	-0.14168017	91.200005	-199.20001	-220.8	27.379728	none
97.16546	7.795521	-0.6919243	-5.3941364	-0.0793622	0.03834952	-0.1454086	91.200005	-199.20001	-220.8	27.391708	none
97.16764	7.776367	-0.6943185	-5.3127337	-0.07643273	0.033023197	-0.1486044	91.200005	-199.20001	-220.8	27.3977	none
97.169815	7.759608	-0.6488287	-5.365406	-0.07376956	0.032490566	-0.14594123	91.200005	-199.20001	-220.8	27.367748	none
97.172	7.7667904	-0.6607997	-5.341464	-0.07137272	0.024767399	-0.15073492	91.200005	-199.20001	-220.8	27.376734	none
97.17419	7.78355	-0.6751649	-5.3007627	-0.072171666	0.023435818	-0.15020229	85.200005	-200.40001	-219.6	27.376734	none
97.17637	7.821857	-0.7134721	-5.374983	-0.068176925	0.01917476	-0.14913702	85.200005	-200.40001	-219.6	27.40968	none
97.17855	7.800309	-0.641646	-5.2983685	-0.0644485	0.013582122	-0.14940333	85.200005	-200.40001	-219.6	27.361757	none
97.180725	7.788338	-0.6823475	-5.3079453	-0.061519023	0.008255799	-0.1520665	85.200005	-200.40001	-219.6	27.364754	none
97.18291	7.752425	-0.6584055	-5.315128	-0.05672533	0.00479369	-0.14993598	85.200005	-200.40001	-219.6	27.31683	none
97.1851	7.7548194	-0.6512229	-5.377377	-0.047404267	0.0018642128	-0.15100123	85.8	-203.40001	-215.40001	27.352772	none
97.18728	7.776367	-0.60812724	-5.3701944	-0.041279	0.009054748	-0.14913702	85.8	-203.40001	-215.40001	27.343786	none
97.18945	7.762002	-0.5770026	-5.341464	-0.039414786	0.017310547	-0.14993598	85.8	-203.40001	-215.40001	27.349777	none
97.191635	7.788338	-0.5626374	-5.3438582	-0.035952676	0.027696876	-0.1488707	85.8	-203.40001	-215.40001	27.325815	none
97.193825	7.7572136	-0.533907	-5.3007627	-0.03169162	0.040480047	-0.1486044	87.600006	-205.20001	-214.8	27.319824	none
97.19601	7.750031	-0.5386954	-5.281609	-0.03089267	0.05006743	-0.14966966	87.600006	-205.20001	-214.8	27.388714	none
97.19819	7.699753	-0.58897364	-5.305551	-0.028495824	0.053263225	-0.15446335	87.600006	-205.20001	-214.8	27.355766	none
97.20036	7.699753	-0.5770026	-5.267244	-0.030360037	0.059388492	-0.15686019	87.600006	-205.20001	-214.8	27.376734	none
97.20256	7.6734166	-0.5722142	-5.2720323	-0.03355583	0.06258429	-0.15899073	87.600006	-205.20001	-214.8	27.32282	none
97.204735	7.704541	-0.62967503	-5.3103395	-0.03568636	0.06524745	-0.16192019	90.0	-207.6	-222.00002	27.343786	none
97.20692	7.704541	-0.6368576	-5.377377	-0.037284255	0.06578008	-0.16245283	90.0	-207.6	-222.00002	27.313835	none
97.2091	7.6829934	-0.6536171	-5.377377	-0.0396811	0.06551377	-0.15952335	90.0	-207.6	-222.00002	27.32282	none
97.21127	7.699753	-0.6512229	-5.45878	-0.038083203	0.06524745	-0.16192019	90.0	-207.6	-222.00002	27.38572	none
97.21347	7.675811	-0.6536171	-5.3845596	-0.039414786	0.06498113	-0.15925704	88.200005	-198.6	-217.8	27.358763	none
97.215645	7.6973586	-0.6536171	-5.386954	-0.039947417	0.061519023	-0.15739283	88.200005	-198.6	-217.8	27.31084	none
97.21783	7.723695	-0.6536171	-5.3558292	-0.040746365	0.057257965	-0.15499598	88.200005	-198.6	-217.8	27.352772	none
97.22002	7.714118	-0.61052144	-5.463568	-0.041012682	0.06231797	-0.15233281	88.200005	-198.6	-217.8	27.352772	none
97.22218	7.678205	-0.6368576	-5.4659624	-0.041545313	0.06977482	-0.14940333	88.200005	-198.6	-217.8	27.394705	none
97.22438	7.6231384	-0.62009823	-5.4922986	-0.039414786	0.08042747	-0.1454086	81.600006	-202.8	-217.20001	27.406685	none
97.226555	7.577648	-0.641646	-5.461174	-0.039947417	0.09773801	-0.14247912	81.600006	-202.8	-217.20001	27.382725	none
97.22874	7.5465236	-0.6464345	-5.4683566	-0.046072688	0.12197278	-0.13795175	81.600006	-202.8	-217.20001	27.394705	none
97.23093	7.469909	-0.6775591	-5.485116	-0.05139901	0.13502227	-0.1371528	81.600006	-202.8	-217.20001	27.32282	none
97.23311	7.48188	-0.6775591	-5.4300494	-0.05486112	0.13688648	-0.1371528	80.4	-205.20001	-217.20001	27.364754	none
97.23529	7.4986396	-0.61770403	-5.4803276	-0.061252706	0.13954964	-0.13422333	80.4	-205.20001	-217.20001	27.361757	none
97.237465	7.4627266	-0.6679823	-5.45878	-0.07243799	0.14487597	-0.13608754	80.4	-205.20001	-217.20001	27.370743	none
97.23965	7.479486	-0.6943185	-5.41329	-0.084155895	0.14088123	-0.13475595	80.4	-205.20001	-217.20001	27.373737	none
97.24183	7.4603324	-0.6871359	-5.48751	-0.08868326	0.1355549	-0.133957	80.4	-205.20001	-217.20001	27.394705	none
97.24402	7.443573	-0.6895301	-5.5042696	-0.09321064	0.1304949	-0.12942964	85.200005	-210.00002	-226.8	27.328812	none
97.2462	7.465121	-0.7374141	-5.4420204	-0.09321064	0.12463594	-0.12703279	85.200005	-210.00002	-226.8	27.379728	none
97.248375	7.465121	-0.7326257	-5.482722	-0.10040118	0.11025487	-0.12783173	85.200005	-210.00002	-226.8	27.379728	none
97.25056	7.4842744	-0.6871359	-5.485116	-0.09986854	0.0974717	-0.12197278	85.200005	-210.00002	-226.8	27.340792	none
97.25275	7.4746976	-0.7254431	-5.544971	-0.09560748	0.08628642	-0.11771172	82.200005	-201.00002	-219.00002	27.433641	none
97.25493	7.445967	-0.6991069	-5.5760956	-0.0892159	0.07590009	-0.114782244	82.200005	-201.00002	-219.00002	27.400696	none
97.25711	7.469909	-0.6967127	-5.4539914	-0.08468852	0.06524745	-0.11132014	82.200005	-201.00002	-219.00002	27.361757	none
97.259285	7.4962454	-0.6871359	-5.5258174	-0.082558	0.051665325	-0.10945592	82.200005	-201.00002	-219.00002	27.418667	none
97.261475	7.477092	-0.6751649	-5.4659624	-0.073236935	0.032490566	-0.10333065	82.200005	-201.00002	-219.00002	27.41567	none
97.26366	7.4268136	-0.6895301	-5.4683566	-0.06684534	0.025832662	-0.10040118	80.4	-202.8	-217.20001	27.412676	none
97.26584	7.467515	-0.6560113	-5.3965306	-0.06018744	0.016511599	-0.09321064	80.4	-202.8	-217.20001	27.412676	none
97.26802	7.433996	-0.6584055	-5.4300494	-0.05885586	0.008255799	-0.09187906	80.4	-202.8	-217.20001	27.349777	none
97.270195	7.431602	-0.61052144	-5.351041	-0.054594804	-0.002396845	-0.09054748	80.4	-202.8	-217.20001	27.367748	none
97.272385	7.433996	-0.59136784	-5.3606176	-0.05006743	-0.014647386	-0.08575379	80.4	-202.8	-217.20001	27.394705	none
97.27457	7.4148426	-0.58657944	-5.3103395	-0.04580637	-0.023169503	-0.08522116	78.0	-202.8	-220.8	27.430647	none
97.27675	7.4244194	-0.6536171	-5.2983685	-0.043409526	-0.025566347	-0.08522116	78.0	-202.8	-220.8	27.346783	none
97.27893	7.441179	-0.59136784	-5.2744265	-0.04261058	-0.026631612	-0.08175905	78.0	-202.8	-220.8	27.358763	none
97.28112	7.455544	-0.59615624	-5.2289367	-0.04474111	-0.03355583	-0.08282431	78.0	-202.8	-220.8	27.343786	none
97.283295	7.371747	-0.62249243	-5.257667	-0.043409526	-0.036218993	-0.07829694	86.4	-216.00002	-230.40001	27.3977	none
97.28548	7.431602	-0.6488287	-5.183447	-0.047670584	-0.040213734	-0.07669904	86.4	-216.00002	-230.40001	27.391708	none
97.28766	7.433996	-0.6488287	-5.1882353	-0.043942157	-0.041012682	-0.07376956	86.4	-216.00002	-230.40001	27.373737	none
97.28985	7.386112	-0.6512229	-5.142745	-0.041545313	-0.043409526	-0.070041135	86.4	-216.00002	-230.40001	27.376734	none
97.29203	7.395689	-0.6344634	-5.133168	-0.043409526	-0.046871636	-0.06711166	86.4	-216.00002	-230.40001	27.394705	none
97.294205	7.357382	-0.6536171	-5.185841	-0.039414786	-0.047670584	-0.05965481	83.4	-204.6	-220.20001	27.3977	none
97.29639	7.4028716	-0.59136784	-5.149928	-0.03488741	-0.042876896	-0.05352954	83.4	-204.6	-220.20001	27.421661	none
97.29858	7.383718	-0.62967503	-5.161899	-0.030360037	-0.042876896	-0.050600063	83.4	-204.6	-220.20001	27.382725	none
97.30076	7.3885064	-0.63206923	-5.209783	-0.020772656	-0.03888215	-0.039947417	83.4	-204.6	-220.20001	27.319824	none
97.30294	7.350199	-0.60573304	-5.17387	-0.01917476	-0.033822145	-0.03222425	81.0	-205.8	-221.40001	27.376734	none
97.305115	7.3789296	-0.58418524	-5.1259856	-0.013315806	-0.027963191	-0.02743056	81.0	-205.8	-221.40001	27.370743	none
97.3073	7.3166804	-0.5793968	-5.1642933	-0.009054748	-0.023702133	-0.017044231	81.0	-205.8	-221.40001	27.3977	none
97.30949	7.345411	-0.59855044	-5.17387	-0.007190535	-0.01784318	-0.010386328	81.0	-205.8	-221.40001	27.40369	none
97.31167	7.4363904	-0.58418524	-5.068525	-0.00479369	-0.006924219	-0.00479369	81.0	-205.8	-221.40001	27.370743	none
97.31385	7.4004774	-0.5650316	-5.094861	-0.0015978967	-0.0034621095	7.9894834E-4	81.0	-199.8	-216.6	27.391708	none
97.316025	7.383718	-0.60094464	-5.1547165	-0.002130529	7.9894834E-4	0.007989483	81.0	-199.8	-216.6	27.40968	none
97.318214	7.417237	-0.5434838	-5.0014873	-2.663161E-4	0.0034621095	0.01438107	81.0	-199.8	-216.6	27.373737	none
97.3204	7.4866686	-0.56982	-5.0541596	-0.0013315806	7.9894834E-4	0.022370555	81.0	-199.8	-216.6	27.433641	none
97.32258	7.513005	-0.60094464	-5.0134583	-2.663161E-4	0.0039947415	0.024501082	81.0	-199.8	-216.6	27.3977	none
97.32476	7.5584946	-0.5554548	-5.00867	0.0031957934	0.008522116	0.029294772	81.0	-199.8	-216.6	27.379728	none
97.326935	7.606379	-0.50996494	-5.023035	0.004527374	0.011185277	0.034621093	81.0	-199.8	-216.6	27.355766	none
97.32912	7.6375036	-0.49559975	-5.104438	0.007456851	0.020240024	0.038615838	81.0	-199.8	-216.6	27.340792	none
97.33131	7.639898	-0.47165772	-5.070919	0.010120012	0.025566347	0.038083203	81.0	-199.8	-216.6	27.343786	none
97.33349	7.66384	-0.47644615	-5.058948	0.018109497	0.028495824	0.040213734	91.8	-225.00002	-241.8	27.400696	none
97.33567	7.608773	-0.47165772	-5.1259856	0.019973708	0.03435478	0.043675844	91.8	-225.00002	-241.8	27.373737	none
97.33786	7.61835	-0.5434838	-5.118803	0.025300032	0.037284255	0.04447479	91.8	-225.00002	-241.8	27.313835	none
97.340034	7.6614456	-0.49081135	-5.149928	0.039414786	0.040480047	0.0396811	91.8	-225.00002	-241.8	27.355766	none
97.34222	7.6135616	-0.5482722	-5.1642933	0.04447479	0.041545313	0.038615838	78.0	-199.20001	-218.40001	27.376734	none
97.3444	7.6590514	-0.5506664	-5.1906295	0.053263225	0.04181163	0.03888215	78.0	-199.20001	-218.40001	27.382725	none
97.34659	7.747637	-0.5291186	-5.17387	0.0628506	0.040480047	0.03781689	78.0	-199.20001	-218.40001	27.32282	none
97.34877	7.690176	-0.51235914	-5.2504845	0.06524745	0.03914847	0.041279	78.0	-199.20001	-218.40001	27.40968	none
97.350945	7.668628	-0.5363012	-5.2768207	0.07749799	0.038083203	0.03701794	78.0	-199.20001	-218.40001	27.379728	none
97.35313	7.6351094	-0.46926352	-5.3366756	0.080960095	0.036751624	0.037550572	78.600006	-203.40001	-220.20001	27.433641	none
97.35531	7.6590514	-0.48123455	-5.3127337	0.08681905	0.03542004	0.037284255	78.600006	-203.40001	-220.20001	27.445621	none
97.3575	7.6710224	-0.48362875	-5.305551	0.087085366	0.036485307	0.032756884	78.600006	-203.40001	-220.20001	27.382725	none
97.35968	7.6949644	-0.51235914	-5.291186	0.08894958	0.03888215	0.0314253	78.600006	-203.40001	-220.20001	27.382725	none
97.361855	7.723695	-0.5482722	-5.365406	0.08841695	0.034621093	0.02956109	78.600006	-203.40001	-220.20001	27.367748	none
97.36404	7.73806	-0.557849	-5.45878	0.08974853	0.029827405	0.028229509	81.0	-204.6	-220.20001	27.388714	none
97.36623	7.73806	-0.58657944	-5.427655	0.08868326	0.033822145	0.027164243	81.0	-204.6	-220.20001	27.337795	none
97.36841	7.771579	-0.58657944	-5.3845596	0.087884314	0.030360037	0.02130529	81.0	-204.6	-220.20001	27.400696	none
97.37059	7.764396	-0.58897364	-5.410896	0.08442221	0.034088463	0.019707393	81.0	-204.6	-220.20001	27.355766	none
97.372765	7.7787614	-0.5746084	-5.48751	0.08442221	0.03568636	0.018375812	89.4	-223.8	-229.8	27.355766	none
97.37495	7.795521	-0.60094464	-5.4539914	0.072970614	0.038615838	0.017310547	89.4	-223.8	-229.8	27.38572	none
97.37714	7.797915	-0.60812724	-5.4683566	0.07243799	0.040480047	0.016777916	89.4	-223.8	-229.8	27.346783	none
97.37932	7.78355	-0.5770026	-5.530606	0.07084008	0.039947417	0.017310547	89.4	-223.8	-229.8	27.379728	none
97.3815	7.81228	-0.58897364	-5.566519	0.0628506	0.03888215	0.020240024	89.4	-223.8	-229.8	27.337795	none
97.38369	7.8266454	-0.5746084	-5.566519	0.060453758	0.03914847	0.021837922	83.4	-204.6	-220.20001	27.325815	none
97.38586	7.764396	-0.5770026	-5.5856724	0.05273059	0.03488741	0.025033714	83.4	-204.6	-220.20001	27.376734	none
97.38805	7.797915	-0.5410896	-5.6000376	0.047670584	0.02956109	0.026365295	83.4	-204.6	-220.20001	27.394705	none
97.39023	7.7907324	-0.6536171	-5.5880666	0.039414786	0.034621093	0.028229509	83.4	-204.6	-220.20001	27.364754	none
97.39241	7.8027034	-0.59615624	-5.566519	0.036751624	0.03089267	0.025566347	79.8	-198.6	-219.00002	27.38572	none
97.3946	7.8050976	-0.6512229	-5.657499	0.031158986	0.03435478	0.025566347	79.8	-198.6	-219.00002	27.3977	none
97.396774	7.797915	-0.59136784	-5.590461	0.02743056	0.03568636	0.027963191	79.8	-198.6	-219.00002	27.3977	none
97.39896	7.8290396	-0.62728083	-5.6120086	0.025033714	0.03701794	0.025300032	79.8	-198.6	-219.00002	27.358763	none
97.40114	7.8266454	-0.61530983	-5.619191	0.020506341	0.03701794	0.024501082	79.8	-198.6	-219.00002	27.355766	none
97.40332	7.831434	-0.61291564	-5.6120086	0.018375812	0.042077947	0.023435818	82.8	-205.20001	-222.00002	27.346783	none
97.40551	7.8027034	-0.6344634	-5.6359506	0.013315806	0.046871636	0.021571605	82.8	-205.20001	-222.00002	27.352772	none
97.407684	7.788338	-0.7015011	-5.5617304	0.0031957934	0.049002163	0.027164243	82.8	-205.20001	-222.00002	27.3977	none
97.40987	7.7572136	-0.6488287	-5.616797	-0.0055926386	0.05006743	0.028229509	82.8	-205.20001	-222.00002	27.394705	none
97.41205	7.7332716	-0.7038953	-5.6120086	-0.011717909	0.049801115	0.028495824	87.0	-210.6	-221.40001	27.406685	none
97.41423	7.728483	-0.7062895	-5.674258	-0.017310547	0.04660532	0.027696876	87.0	-210.6	-221.40001	27.436638	none
97.41642	7.7189064	-0.7015011	-5.6096144	-0.024234766	0.042876896	0.02396845	87.0	-210.6	-221.40001	27.442627	none
97.418594	7.759608	-0.6679823	-5.6646814	-0.032756884	0.036218993	0.027963191	87.0	-210.6	-221.40001	27.40369	none
97.42078	7.764396	-0.6919243	-5.6407394	-0.037550572	0.030360037	0.028229509	87.0	-210.6	-221.40001	27.31683	none
97.42296	7.7667904	-0.7278373	-5.5880666	-0.039414786	0.02130529	0.031158986	85.200005	-200.40001	-219.6	27.349777	none
97.42515	7.800309	-0.7134721	-5.6096144	-0.040480047	0.013582122	0.029028457	85.200005	-200.40001	-219.6	27.382725	none
97.42733	7.7787614	-0.7086837	-5.626374	-0.043409526	0.0063915867	0.025832662	85.200005	-200.40001	-219.6	27.373737	none
97.429504	7.759608	-0.7110779	-5.6646814	-0.04314321	0.0	0.024501082	85.200005	-200.40001	-219.6	27.394705	none
97.43169	7.7931266	-0.7350199	-5.659893	-0.04181163	-0.004261058	0.025300032	85.200005	-200.40001	-219.6	27.379728	none
97.433876	7.771579	-0.79487497	-5.645528	-0.0396811	-0.00958738	0.022104237	78.0	-206.40001	-217.20001	27.406685	none
97.43606	7.809886	-0.7661445	-5.631162	-0.03781689	-0.016777916	0.023702133	78.0	-206.40001	-217.20001	27.424656	none
97.43824	7.752425	-0.81642276	-5.6359506	-0.03488741	-0.017576864	0.019707393	78.0	-206.40001	-217.20001	27.367748	none
97.440414	7.759608	-0.81402856	-5.5976434	-0.030626353	-0.01571265	0.019973708	78.0	-206.40001	-217.20001	27.376734	none
97.4426	7.764396	-0.81402856	-5.554548	-0.03009372	-0.017044231	0.01917476	80.4	-198.00002	-219.6	27.370743	none
97.444786	7.771579	-0.81402856	-5.511452	-0.02876214	-0.016777916	0.019973708	80.4	-198.00002	-219.6	27.373737	none
97.44697	7.795521	-0.80924016	-5.5138464	-0.03089267	-0.018109497	0.019973708	80.4	-198.00002	-219.6	27.382725	none
97.44915	7.7667904	-0.8283938	-5.559336	-0.03009372	-0.01784318	0.018908445	80.4	-198.00002	-219.6	27.382725	none
97.451324	7.7548194	-0.8523358	-5.5760956	-0.025300032	-0.017576864	0.022370555	80.4	-198.00002	-219.6	27.361757	none
97.453514	7.800309	-0.79008657	-5.5258174	-0.021571605	-0.01438107	0.022370555	78.600006	-209.40001	-220.20001	27.340792	none
97.455696	7.7787614	-0.8355764	-5.410896	-0.024501082	-0.010120012	0.027696876	78.600006	-209.40001	-220.20001	27.367748	none
97.45788	7.819463	-0.8738836	-5.403713	-0.026631612	-0.009853696	0.026897928	78.600006	-209.40001	-220.20001	27.391708	none
97.46006	7.8266454	-0.8762778	-5.434838	-0.026631612	-0.011984225	0.032756884	78.600006	-209.40001	-220.20001	27.3977	none
97.46225	7.881712	-0.8714894	-5.3965306	-0.020772656	-0.011984225	0.03435478	93.0	-199.8	-226.20001	27.364754	none
97.464424	7.896077	-0.8690952	-5.3725886	-0.011717909	-0.007456851	0.037550572	93.0	-199.8	-226.20001	27.361757	none
97.466606	7.929596	-0.8810662	-5.386954	-0.006657903	-0.0058589545	0.040213734	93.0	-199.8	-226.20001	27.412676	none
97.46879	7.9631147	-0.8690952	-5.351041	-0.0039947415	-0.004527374	0.041012682	93.0	-199.8	-226.20001	27.40968	none
97.47097	7.9726915	-0.8475474	-5.386954	-2.663161E-4	0.0034621095	0.045007423	93.0	-199.8	-226.20001	27.331806	none
97.47316	8.001422	-0.8475474	-5.41329	0.00958738	0.0061252704	0.047404267	84.0	-205.20001	-223.20001	27.364754	none
97.475334	7.9631147	-0.8882488	-5.3318872	0.021837922	0.013315806	0.04527374	84.0	-205.20001	-223.20001	27.3977	none
97.477516	7.9511437	-0.8738836	-5.2983685	0.022104237	0.020506341	0.047670584	84.0	-205.20001	-223.20001	27.42765	none
97.4797	7.9822683	-0.878672	-5.3606176	0.03009372	0.029827405	0.042077947	84.0	-205.20001	-223.20001	27.370743	none
97.48189	7.979874	-0.878672	-5.341464	0.03914847	0.033822145	0.042876896	82.200005	-202.20001	-219.00002	27.391708	none
97.48407	7.989451	-0.8619126	-5.353435	0.04314321	0.040480047	0.041012682	82.200005	-202.20001	-219.00002	27.349777	none
97.486244	7.9391727	-0.8379706	-5.3342814	0.051931642	0.057790596	0.035952676	82.200005	-202.20001	-219.00002	27.40968	none
97.48843	7.9272017	-0.8355764	-5.403713	0.05832323	0.062051654	0.035153728	82.200005	-202.20001	-219.00002	27.331806	none
97.49061	7.9343843	-0.8355764	-5.391742	0.057257965	0.0743022	0.028229509	82.200005	-202.20001	-219.00002	27.352772	none
97.4928	7.93199	-0.842759	-5.4324436	0.057257965	0.08069378	0.028229509	84.0	-200.40001	-214.8	27.38572	none
97.49498	8.013393	-0.8619126	-5.374983	0.05965481	0.08575379	0.028495824	84.0	-200.40001	-214.8	27.358763	none
97.497154	7.9511437	-0.81402856	-5.470751	0.056459017	0.091080114	0.024501082	84.0	-200.40001	-214.8	27.361757	none
97.49934	7.9583263	-0.85473	-5.389348	0.05832323	0.09321064	0.018109497	84.0	-200.40001	-214.8	27.400696	none
97.501526	7.9702973	-0.81642276	-5.4563856	0.056459017	0.09614012	0.019441076	85.8	-196.20001	-225.00002	27.343786	none
97.50371	7.9822683	-0.8403648	-5.439626	0.05965481	0.09640643	0.020772656	85.8	-196.20001	-225.00002	27.38572	none
97.50589	7.9511437	-0.81642276	-5.475539	0.051665325	0.10359697	0.019441076	85.8	-196.20001	-225.00002	27.3977	none
97.508064	7.965509	-0.7517793	-5.5377884	0.046871636	0.104928546	0.020506341	85.8	-196.20001	-225.00002	27.391708	none
97.51025	7.9990277	-0.79008657	-5.542577	0.040746365	0.10705908	0.016777916	85.8	-196.20001	-225.00002	27.370743	none
97.512436	8.039729	-0.82599956	-5.533	0.037284255	0.108124346	0.01438107	87.0	-202.20001	-220.20001	27.364754	none
97.51462	8.015787	-0.79248077	-5.4779334	0.03222425	0.10519487	0.010652645	87.0	-202.20001	-220.20001	27.379728	none
97.5168	7.9511437	-0.7661445	-5.604826	0.03169162	0.10466223	0.009853696	87.0	-202.20001	-220.20001	27.3348	none
97.51899	8.037335	-0.7493851	-5.5377884	0.024767399	0.10759171	0.0055926386	87.0	-202.20001	-220.20001	27.388714	none
97.52116	7.9966335	-0.6943185	-5.5760956	0.020240024	0.11025487	0.002130529	87.0	-202.20001	-220.20001	27.421661	none
97.523346	8.020576	-0.6512229	-5.5521536	0.017044231	0.112119086	-0.004527374	81.0	-204.6	-214.20001	27.418667	none
97.52553	8.001422	-0.58897364	-5.530606	0.016777916	0.113983296	-0.008522116	81.0	-204.6	-214.20001	27.379728	none
97.52771	7.979874	-0.62249243	-5.475539	0.008255799	0.11824436	-0.01438107	81.0	-204.6	-214.20001	27.400696	none
97.5299	8.003817	-0.58657944	-5.4300494	0.0037284256	0.112119086	-0.022903185	81.0	-204.6	-214.20001	27.364754	none
97.532074	7.9750857	-0.62488663	-5.4539914	-0.002396845	0.108124346	-0.03169162	83.4	-205.8	-213.00002	27.379728	none
97.534256	7.9966335	-0.6679823	-5.4563856	-0.008522116	0.10892329	-0.04474111	83.4	-205.8	-213.00002	27.424656	none
